backend_name;date;results
ibmqx5;2018-07-05T15:56:17.251Z;{'0000000000000000': 424, '0000000000000001': 18, '0000000000000010': 321, '0000000000000011': 11, '1000000000000000': 126, '1000000000000001': 5, '1000000000000010': 115, '1000000000000011': 4}
ibmqx5;2018-07-05T15:56:17.398Z;{'0000000000000010': 466, '0000000000000011': 284, '1000000000000010': 179, '1000000000000011': 95}
ibmqx5;2018-07-05T15:56:17.586Z;{'0000000000000000': 333, '0000000000000001': 10, '0000000000000010': 270, '0000000000000011': 18, '1000000000000000': 192, '1000000000000001': 17, '1000000000000010': 176, '1000000000000011': 8}
ibmqx5;2018-07-05T15:56:17.716Z;{'0000000000000001': 1, '0000000000000010': 367, '0000000000000011': 406, '1000000000000010': 108, '1000000000000011': 142}
ibmqx5;2018-07-05T15:56:17.838Z;{'0000000000000000': 230, '0000000000000001': 19, '0000000000000010': 231, '0000000000000011': 12, '1000000000000000': 275, '1000000000000001': 19, '1000000000000010': 230, '1000000000000011': 8}
ibmqx5;2018-07-05T15:56:18.001Z;{'0000000000000010': 195, '0000000000000011': 526, '1000000000000010': 87, '1000000000000011': 216}
ibmqx5;2018-07-05T15:56:18.147Z;{'0000000000000000': 141, '0000000000000001': 15, '0000000000000010': 139, '0000000000000011': 13, '1000000000000000': 379, '1000000000000001': 16, '1000000000000010': 306, '1000000000000011': 15}
ibmqx5;2018-07-05T15:56:18.272Z;{'0000000000000010': 119, '0000000000000011': 610, '1000000000000010': 56, '1000000000000011': 239}
ibmqx5;2018-07-05T15:56:18.406Z;{'0000000000000000': 94, '0000000000000001': 8, '0000000000000010': 84, '0000000000000011': 5, '1000000000000000': 446, '1000000000000001': 17, '1000000000000010': 358, '1000000000000011': 12}
ibmqx5;2018-07-05T15:56:18.538Z;{'0000000000000010': 83, '0000000000000011': 672, '1000000000000010': 20, '1000000000000011': 249}
ibmqx5;2018-07-05T15:56:18.682Z;{'0000000000000000': 66, '0000000000000001': 66, '0000000000000010': 440, '0000000000000011': 427, '1000000000000000': 2, '1000000000000001': 2, '1000000000000010': 12, '1000000000000011': 9}
ibmqx5;2018-07-05T15:56:18.819Z;{'0000000000000010': 69, '0000000000000011': 663, '1000000000000010': 31, '1000000000000011': 261}
ibmqx5;2018-07-05T15:56:18.959Z;{'0000000000000000': 66, '0000000000000001': 45, '0000000000000010': 487, '0000000000000011': 412, '1000000000000000': 1, '1000000000000001': 1, '1000000000000010': 7, '1000000000000011': 5}
ibmqx5;2018-07-05T15:55:34.438Z;{'0000000000000010': 766, '0000000000000011': 18, '1000000000000010': 236, '1000000000000011': 4}
ibmqx5;2018-07-05T15:55:34.622Z;{'0000000000000000': 551, '0000000000000001': 20, '0000000000000010': 431, '0000000000000011': 16, '1000000000000000': 1, '1000000000000010': 5}
ibmqx5;2018-07-05T15:55:34.762Z;{'0000000000000010': 749, '0000000000000011': 31, '1000000000000010': 229, '1000000000000011': 15}
ibmqx5;2018-07-05T15:55:34.802Z;{'0000000000000000': 497, '0000000000000001': 455, '0000000000000010': 27, '0000000000000011': 18, '1000000000000000': 14, '1000000000000001': 11, '1000000000000010': 1, '1000000000000011': 1}
ibmqx5;2018-07-05T15:55:34.922Z;{'0000000000000010': 710, '0000000000000011': 102, '1000000000000010': 184, '1000000000000011': 28}
ibmqx5;2018-07-05T15:55:34.979Z;{'0000000000000000': 508, '0000000000000001': 15, '0000000000000010': 366, '0000000000000011': 15, '1000000000000000': 64, '1000000000000001': 2, '1000000000000010': 53, '1000000000000011': 1}
ibmqx5;2018-07-05T15:55:35.071Z;{'0000000000000010': 556, '0000000000000011': 199, '1000000000000010': 206, '1000000000000011': 63}
ibmqx5;2018-07-05T15:55:35.269Z;{'0000000000000000': 406, '0000000000000001': 16, '0000000000000010': 341, '0000000000000011': 11, '1000000000000000': 138, '1000000000000001': 9, '1000000000000010': 99, '1000000000000011': 4}
ibmqx5;2018-07-05T15:55:35.286Z;{'0000000000000010': 476, '0000000000000011': 288, '1000000000000010': 150, '1000000000000011': 110}
ibmqx5;2018-07-05T15:55:35.384Z;{'0000000000000000': 323, '0000000000000001': 11, '0000000000000010': 282, '0000000000000011': 18, '1000000000000000': 219, '1000000000000001': 10, '1000000000000010': 153, '1000000000000011': 8}
ibmqx5;2018-07-05T15:55:35.459Z;{'0000000000000010': 352, '0000000000000011': 416, '1000000000000010': 111, '1000000000000011': 145}
ibmqx5;2018-07-05T15:55:35.575Z;{'0000000000000000': 254, '0000000000000001': 9, '0000000000000010': 215, '0000000000000011': 13, '1000000000000000': 290, '1000000000000001': 15, '1000000000000010': 218, '1000000000000011': 10}
ibmqx5;2018-07-05T15:55:35.650Z;{'0000000000000010': 267, '0000000000000011': 522, '1000000000000000': 1, '1000000000000010': 76, '1000000000000011': 158}
ibmqx5;2018-07-05T15:55:35.742Z;{'0000000000000000': 177, '0000000000000001': 15, '0000000000000010': 135, '0000000000000011': 7, '1000000000000000': 393, '1000000000000001': 25, '1000000000000010': 257, '1000000000000011': 15}
ibmqx5;2018-07-05T15:55:35.922Z;{'0000000000000010': 166, '0000000000000011': 612, '1000000000000010': 44, '1000000000000011': 202}
ibmqx5;2018-07-05T15:55:35.915Z;{'0000000000000000': 109, '0000000000000001': 7, '0000000000000010': 75, '0000000000000011': 10, '1000000000000000': 439, '1000000000000001': 16, '1000000000000010': 356, '1000000000000011': 12}
ibmqx5;2018-07-05T15:55:36.014Z;{'0000000000000010': 100, '0000000000000011': 687, '1000000000000010': 30, '1000000000000011': 207}
ibmqx5;2018-07-05T15:55:36.175Z;{'0000000000000000': 75, '0000000000000001': 55, '0000000000000010': 467, '0000000000000011': 398, '1000000000000000': 1, '1000000000000001': 1, '1000000000000010': 15, '1000000000000011': 12}
ibmqx5;2018-07-05T15:55:36.249Z;{'0000000000000010': 62, '0000000000000011': 741, '1000000000000010': 19, '1000000000000011': 202}
ibmqx5;2018-07-05T15:55:36.309Z;{'0000000000000000': 52, '0000000000000001': 48, '0000000000000010': 476, '0000000000000011': 428, '1000000000000000': 3, '1000000000000001': 2, '1000000000000010': 8, '1000000000000011': 7}
ibmqx5;2018-07-05T15:54:52.859Z;{'0000000000000010': 773, '0000000000000011': 16, '1000000000000010': 229, '1000000000000011': 6}
ibmqx5;2018-07-05T15:54:52.982Z;{'0000000000000000': 539, '0000000000000001': 444, '0000000000000010': 9, '0000000000000011': 9, '1000000000000000': 14, '1000000000000001': 9}
ibmqx5;2018-07-05T15:54:53.165Z;{'0000000000000010': 762, '0000000000000011': 29, '1000000000000010': 212, '1000000000000011': 21}
ibmqx5;2018-07-05T15:54:53.266Z;{'0000000000000000': 540, '0000000000000001': 24, '0000000000000010': 395, '0000000000000011': 24, '1000000000000000': 19, '1000000000000001': 4, '1000000000000010': 18}
ibmqx5;2018-07-05T15:54:53.428Z;{'0000000000000010': 665, '0000000000000011': 102, '1000000000000010': 219, '1000000000000011': 38}
ibmqx5;2018-07-05T15:54:53.549Z;{'0000000000000000': 450, '0000000000000001': 444, '0000000000000010': 54, '0000000000000011': 47, '1000000000000000': 15, '1000000000000001': 12, '1000000000000010': 2}
ibmqx5;2018-07-05T15:54:53.686Z;{'0000000000000010': 587, '0000000000000011': 206, '1000000000000010': 178, '1000000000000011': 53}
ibmqx5;2018-07-05T15:54:53.812Z;{'0000000000000000': 418, '0000000000000001': 343, '0000000000000010': 114, '0000000000000011': 128, '1000000000000000': 11, '1000000000000001': 4, '1000000000000010': 3, '1000000000000011': 3}
ibmqx5;2018-07-05T15:54:53.954Z;{'0000000000000010': 458, '0000000000000011': 334, '1000000000000010': 141, '1000000000000011': 91}
ibmqx5;2018-07-05T15:54:54.103Z;{'0000000000000000': 326, '0000000000000001': 15, '0000000000000010': 270, '0000000000000011': 12, '1000000000000000': 206, '1000000000000001': 8, '1000000000000010': 178, '1000000000000011': 9}
ibmqx5;2018-07-05T15:54:54.228Z;{'0000000000000010': 331, '0000000000000011': 439, '1000000000000010': 119, '1000000000000011': 135}
ibmqx5;2018-07-05T15:54:54.385Z;{'0000000000000000': 275, '0000000000000001': 201, '0000000000000010': 295, '0000000000000011': 236, '1000000000000000': 4, '1000000000000010': 8, '1000000000000011': 5}
ibmqx5;2018-07-05T15:54:54.500Z;{'0000000000000010': 255, '0000000000000011': 535, '1000000000000010': 77, '1000000000000011': 157}
ibmqx5;2018-07-05T15:54:54.704Z;{'0000000000000000': 169, '0000000000000001': 135, '0000000000000010': 370, '0000000000000011': 326, '1000000000000000': 6, '1000000000000001': 3, '1000000000000010': 10, '1000000000000011': 5}
ibmqx5;2018-07-05T15:54:54.783Z;{'0000000000000010': 139, '0000000000000011': 642, '1000000000000010': 50, '1000000000000011': 193}
ibmqx5;2018-07-05T15:54:54.928Z;{'0000000000000000': 122, '0000000000000001': 114, '0000000000000010': 416, '0000000000000011': 346, '1000000000000000': 7, '1000000000000001': 2, '1000000000000010': 10, '1000000000000011': 7}
ibmqx5;2018-07-05T15:54:55.070Z;{'0000000000000010': 94, '0000000000000011': 700, '1000000000000010': 26, '1000000000000011': 204}
ibmqx5;2018-07-05T15:54:55.247Z;{'0000000000000000': 48, '0000000000000001': 8, '0000000000000010': 54, '0000000000000011': 4, '1000000000000000': 478, '1000000000000001': 31, '1000000000000010': 384, '1000000000000011': 17}
ibmqx5;2018-07-05T15:54:55.333Z;{'0000000000000010': 75, '0000000000000011': 686, '1000000000000010': 22, '1000000000000011': 241}
ibmqx5;2018-07-05T15:54:55.396Z;{'0000000000000000': 41, '0000000000000001': 6, '0000000000000010': 38, '0000000000000011': 2, '1000000000000000': 499, '1000000000000001': 26, '1000000000000010': 381, '1000000000000011': 31}
ibmqx5;2018-07-05T15:53:51.867Z;{'0000000000000010': 752, '0000000000000011': 19, '1000000000000010': 253}
ibmqx5;2018-07-05T15:53:52.050Z;{'0000000000000000': 553, '0000000000000001': 17, '0000000000000010': 431, '0000000000000011': 17, '1000000000000000': 4, '1000000000000010': 2}
ibmqx5;2018-07-05T15:53:52.100Z;{'0000000000000010': 728, '0000000000000011': 35, '1000000000000010': 247, '1000000000000011': 14}
ibmqx5;2018-07-05T15:53:52.193Z;{'0000000000000000': 547, '0000000000000001': 22, '0000000000000010': 407, '0000000000000011': 21, '1000000000000000': 14, '1000000000000001': 1, '1000000000000010': 12}
ibmqx5;2018-07-05T15:53:52.311Z;{'0000000000000010': 668, '0000000000000011': 85, '1000000000000010': 232, '1000000000000011': 39}
ibmqx5;2018-07-05T15:53:52.385Z;{'0000000000000000': 492, '0000000000000001': 19, '0000000000000010': 391, '0000000000000011': 16, '1000000000000000': 55, '1000000000000001': 5, '1000000000000010': 43, '1000000000000011': 3}
ibmqx5;2018-07-05T15:53:52.493Z;{'0000000000000010': 565, '0000000000000011': 188, '1000000000000010': 209, '1000000000000011': 62}
ibmqx5;2018-07-05T15:53:52.598Z;{'0000000000000000': 369, '0000000000000001': 390, '0000000000000010': 127, '0000000000000011': 114, '1000000000000000': 9, '1000000000000001': 9, '1000000000000011': 6}
ibmqx5;2018-07-05T15:53:52.686Z;{'0000000000000010': 465, '0000000000000011': 284, '1000000000000010': 174, '1000000000000011': 101}
ibmqx5;2018-07-05T15:53:52.814Z;{'0000000000000000': 317, '0000000000000001': 286, '0000000000000010': 195, '0000000000000011': 201, '1000000000000000': 9, '1000000000000001': 3, '1000000000000010': 5, '1000000000000011': 8}
ibmqx5;2018-07-05T15:53:52.894Z;{'0000000000000000': 1, '0000000000000010': 368, '0000000000000011': 387, '1000000000000010': 116, '1000000000000011': 152}
ibmqx5;2018-07-05T15:53:53.001Z;{'0000000000000000': 253, '0000000000000001': 12, '0000000000000010': 185, '0000000000000011': 6, '1000000000000000': 302, '1000000000000001': 13, '1000000000000010': 228, '1000000000000011': 25}
ibmqx5;2018-07-05T15:53:53.139Z;{'0000000000000010': 231, '0000000000000011': 532, '1000000000000010': 91, '1000000000000011': 170}
ibmqx5;2018-07-05T15:53:53.147Z;{'0000000000000000': 161, '0000000000000001': 11, '0000000000000010': 159, '0000000000000011': 4, '1000000000000000': 363, '1000000000000001': 22, '1000000000000010': 285, '1000000000000011': 19}
ibmqx5;2018-07-05T15:53:53.261Z;{'0000000000000010': 176, '0000000000000011': 590, '1000000000000010': 31, '1000000000000011': 227}
ibmqx5;2018-07-05T15:53:53.335Z;{'0000000000000000': 121, '0000000000000001': 4, '0000000000000010': 77, '0000000000000011': 7, '1000000000000000': 421, '1000000000000001': 18, '1000000000000010': 352, '1000000000000011': 24}
ibmqx5;2018-07-05T15:53:53.449Z;{'0000000000000010': 96, '0000000000000011': 664, '1000000000000010': 34, '1000000000000011': 230}
ibmqx5;2018-07-05T15:53:53.553Z;{'0000000000000000': 82, '0000000000000001': 59, '0000000000000010': 434, '0000000000000011': 414, '1000000000000000': 1, '1000000000000001': 5, '1000000000000010': 18, '1000000000000011': 11}
ibmqx5;2018-07-05T15:53:53.648Z;{'0000000000000010': 74, '0000000000000011': 719, '1000000000000010': 26, '1000000000000011': 205}
ibmqx5;2018-07-05T15:53:53.768Z;{'0000000000000000': 47, '0000000000000001': 6, '0000000000000010': 35, '0000000000000011': 2, '1000000000000000': 479, '1000000000000001': 21, '1000000000000010': 414, '1000000000000011': 20}
ibmqx5;2018-07-05T15:53:10.114Z;{'0000000000000010': 727, '0000000000000011': 14, '1000000000000010': 273, '1000000000000011': 10}
ibmqx5;2018-07-05T15:53:10.312Z;{'0000000000000000': 543, '0000000000000001': 19, '0000000000000010': 437, '0000000000000011': 19, '1000000000000000': 3, '1000000000000010': 3}
ibmqx5;2018-07-05T15:53:10.430Z;{'0000000000000010': 693, '0000000000000011': 31, '1000000000000010': 282, '1000000000000011': 18}
ibmqx5;2018-07-05T15:53:10.551Z;{'0000000000000000': 503, '0000000000000001': 458, '0000000000000010': 17, '0000000000000011': 22, '1000000000000000': 16, '1000000000000001': 8}
ibmqx5;2018-07-05T15:53:10.726Z;{'0000000000000010': 644, '0000000000000011': 84, '1000000000000010': 257, '1000000000000011': 39}
ibmqx5;2018-07-05T15:53:10.783Z;{'0000000000000000': 449, '0000000000000001': 431, '0000000000000010': 66, '0000000000000011': 52, '1000000000000000': 14, '1000000000000001': 9, '1000000000000010': 2, '1000000000000011': 1}
ibmqx5;2018-07-05T15:53:10.884Z;{'0000000000000010': 578, '0000000000000011': 165, '1000000000000010': 196, '1000000000000011': 85}
ibmqx5;2018-07-05T15:53:10.992Z;{'0000000000000000': 419, '0000000000000001': 18, '0000000000000010': 322, '0000000000000011': 17, '1000000000000000': 135, '1000000000000001': 7, '1000000000000010': 104, '1000000000000011': 2}
ibmqx5;2018-07-05T15:53:11.094Z;{'0000000000000010': 463, '0000000000000011': 273, '1000000000000010': 183, '1000000000000011': 105}
ibmqx5;2018-07-05T15:53:11.173Z;{'0000000000000000': 312, '0000000000000001': 280, '0000000000000010': 202, '0000000000000011': 193, '1000000000000000': 14, '1000000000000001': 12, '1000000000000010': 5, '1000000000000011': 6}
ibmqx5;2018-07-05T15:53:11.251Z;{'0000000000000010': 325, '0000000000000011': 401, '1000000000000010': 130, '1000000000000011': 168}
ibmqx5;2018-07-05T15:53:11.408Z;{'0000000000000000': 240, '0000000000000001': 231, '0000000000000010': 266, '0000000000000011': 262, '1000000000000000': 10, '1000000000000001': 4, '1000000000000010': 6, '1000000000000011': 5}
ibmqx5;2018-07-05T15:53:11.502Z;{'0000000000000010': 226, '0000000000000011': 494, '1000000000000010': 85, '1000000000000011': 219}
ibmqx5;2018-07-05T15:53:11.726Z;{'0000000000000000': 173, '0000000000000001': 151, '0000000000000010': 370, '0000000000000011': 304, '1000000000000000': 4, '1000000000000001': 5, '1000000000000010': 13, '1000000000000011': 4}
ibmqx5;2018-07-05T15:53:11.893Z;{'0000000000000010': 106, '0000000000000011': 601, '1000000000000010': 69, '1000000000000011': 248}
ibmqx5;2018-07-05T15:53:11.991Z;{'0000000000000000': 106, '0000000000000001': 8, '0000000000000010': 80, '0000000000000011': 3, '1000000000000000': 424, '1000000000000001': 34, '1000000000000010': 348, '1000000000000011': 21}
ibmqx5;2018-07-05T15:53:12.120Z;{'0000000000000010': 92, '0000000000000011': 612, '1000000000000010': 40, '1000000000000011': 280}
ibmqx5;2018-07-05T15:53:12.255Z;{'0000000000000000': 48, '0000000000000001': 4, '0000000000000010': 48, '0000000000000011': 4, '1000000000000000': 496, '1000000000000001': 29, '1000000000000010': 377, '1000000000000011': 18}
ibmqx5;2018-07-05T15:53:12.403Z;{'0000000000000001': 1, '0000000000000010': 81, '0000000000000011': 644, '1000000000000010': 25, '1000000000000011': 273}
ibmqx5;2018-07-05T15:53:12.538Z;{'0000000000000000': 38, '0000000000000001': 6, '0000000000000010': 33, '0000000000000011': 5, '1000000000000000': 488, '1000000000000001': 20, '1000000000000010': 423, '1000000000000011': 11}
ibmqx5;2018-07-05T15:52:29.273Z;{'0000000000000010': 759, '0000000000000011': 20, '1000000000000010': 238, '1000000000000011': 7}
ibmqx5;2018-07-05T15:52:29.449Z;{'0000000000000000': 528, '0000000000000001': 462, '0000000000000010': 5, '0000000000000011': 8, '1000000000000000': 11, '1000000000000001': 10}
ibmqx5;2018-07-05T15:52:29.546Z;{'0000000000000010': 753, '0000000000000011': 35, '1000000000000010': 222, '1000000000000011': 14}
ibmqx5;2018-07-05T15:52:29.686Z;{'0000000000000000': 551, '0000000000000001': 19, '0000000000000010': 389, '0000000000000011': 21, '1000000000000000': 22, '1000000000000010': 21, '1000000000000011': 1}
ibmqx5;2018-07-05T15:52:29.817Z;{'0000000000000000': 1, '0000000000000010': 685, '0000000000000011': 86, '1000000000000010': 230, '1000000000000011': 22}
ibmqx5;2018-07-05T15:52:29.912Z;{'0000000000000000': 489, '0000000000000001': 24, '0000000000000010': 382, '0000000000000011': 15, '1000000000000000': 67, '1000000000000001': 3, '1000000000000010': 44}
ibmqx5;2018-07-05T15:52:30.004Z;{'0000000000000010': 592, '0000000000000011': 173, '1000000000000010': 185, '1000000000000011': 74}
ibmqx5;2018-07-05T15:52:30.129Z;{'0000000000000000': 419, '0000000000000001': 338, '0000000000000010': 118, '0000000000000011': 128, '1000000000000000': 7, '1000000000000001': 7, '1000000000000010': 2, '1000000000000011': 5}
ibmqx5;2018-07-05T15:52:30.183Z;{'0000000000000010': 483, '0000000000000011': 287, '1000000000000010': 166, '1000000000000011': 88}
ibmqx5;2018-07-05T15:52:30.293Z;{'0000000000000000': 336, '0000000000000001': 262, '0000000000000010': 212, '0000000000000011': 188, '1000000000000000': 10, '1000000000000001': 8, '1000000000000011': 8}
